1.5	818728672.5404879
1.50001	1116991838.8159764
1.5000200000000001	1343476270.5080996
1.50003	1480130473.0208194
1.50004	1510393124.516567
1.50005	1500893925.8240132
1.50006	1124035428.5333714
1.50007	1036239158.8820767
1.5000799999999999	1152550596.9501297
1.50009	1261711321.3317297
1.5001	1034856185.8402206
1.50011	1365400319.0617023
1.5001200000000001	1330822086.91226
1.50013	797021432.3986045
1.50014	936202938.6463007
1.50015	1399393975.794528
1.50016	1184540734.4389303
1.50017	840891572.5798938
1.5001799999999998	889918018.129356
1.50019	1344559420.8591392
1.5002	1459855935.6362138
1.50021	1408704818.1218116
1.50022	1378700712.4081578
1.50023	1379462821.1371279
1.50024	1332201750.5616767
1.50025	1150350008.4090412
1.50026	932566906.8922485
1.50027	1088679386.7781758
1.5002799999999998	972545659.6699129
1.50029	956070680.4253953
1.5003	1283305335.7873993
1.50031	1405950401.1623902
1.50032	1344249860.252078
1.50033	1437937467.4419765
1.50034	1362887473.8517103
1.50035	923102654.843559
1.5003600000000001	840969025.1226548
1.50037	1183096038.056668
1.5003799999999998	1081658082.9534156
1.50039	997814934.89965
1.5004	657794139.6600094
1.50041	1048672791.2664084
1.50042	1082953975.6977708
1.50043	913124509.5211548
1.50044	1155074509.9501257
1.50045	1198201889.1856196
1.5004600000000001	1031573079.4395121
1.50047	1068390456.5254871
1.50048	1216662157.0319052
1.5004899999999999	1429091381.143963
1.5005	1147387198.2049513
1.50051	984781768.9529384
1.50052	1318256738.5564044
1.50053	1321113103.0578234
1.50054	1112038952.5526943
1.50055	944495732.5077045
1.5005600000000001	1279086749.6387458
1.5005700000000002	1114294533.5917313
1.50058	1232480339.0793056
1.5005899999999999	920046971.2687451
1.5006	962232452.6300249
1.50061	1238311767.551121
1.50062	969884458.0082201
1.50063	913608223.3792105
1.50064	936159825.9004029
1.50065	669437443.4990476
1.50066	819558577.5455186
1.5006700000000002	1323548926.114808
1.50068	950998868.0326171
1.5006899999999999	1026218879.092477
1.5007	1434564237.3939335
1.50071	1111603741.8040352
1.50072	805934969.1127452
1.50073	889119223.1798484
1.50074	1139961016.695338
1.50075	1582887319.578357
1.50076	1725003577.1133268
1.5007700000000002	1642555300.3999152
1.50078	1470923207.1485443
1.50079	1017489649.4480495
1.5008	758123571.6941172
1.50081	981974024.8654888
1.50082	1157124262.6671386
1.5008299999999999	1022868960.7058511
1.50084	1106369003.7685952
1.50085	1118278563.7507915
1.50086	1118793668.6591165
1.5008700000000001	1162572377.531771
1.50088	1138570690.884787
1.50089	1192888907.0568674
1.5009	1393253042.1318507
1.50091	1478393348.7438905
1.50092	1342795879.7996547
1.5009299999999999	1255104827.490861
1.50094	905211369.338828
1.50095	899725439.0546563
1.50096	825353505.1340319
1.5009700000000001	685093741.2626077
1.50098	563157665.5646564
1.50099	1040159643.8661013
1.501	1320930597.1449413
1.50101	1072605451.6793165
1.50102	1005680432.1451383
1.5010299999999999	1238825111.2043028
1.50104	1598821574.5080926
1.50105	1578410640.6726897
1.50106	1426691257.5846057
1.5010700000000001	1102351252.793548
1.50108	1224136929.9627676
1.50109	1361350640.447159
1.5011	998090679.4487705
1.50111	942475349.4396112
1.50112	1303767047.1382127
1.5011299999999999	1369998210.882703
1.50114	1284014712.5140052
1.50115	1110554816.5019648
1.50116	1270778914.0633357
1.5011700000000001	1376733879.7310612
1.50118	1107388476.6913266
1.50119	1137234431.1264794
1.5012	1492863156.8850389
1.50121	1318135328.2150502
1.50122	1346387280.0370781
1.5012299999999998	1432088970.6552386
1.50124	1194208065.459653
1.50125	1046670538.7545285
1.50126	1174627055.923496
1.50127	1306411515.8630676
1.50128	1395854014.6922584
1.50129	1226817606.298786
