1.5	968322448.1311606
1.50001	1298195202.9297128
1.5000200000000001	1568266985.6166923
1.50003	1716801167.6531844
1.50004	1755213699.7973833
1.50005	1682054255.216432
1.50006	1400135283.5262926
1.50007	1302986751.744527
1.5000799999999999	1410684842.6005466
1.50009	1457236363.5755782
1.5001	1333920662.9666476
1.50011	1517644317.0848577
1.5001200000000001	1427184104.394637
1.50013	988849048.5400838
1.50014	1110171310.6900666
1.50015	1471905743.65267
1.50016	1342888640.0567186
1.50017	1021010010.1446277
1.5001799999999998	1077457131.4563687
1.50019	1484396767.7207713
1.5002	1653979033.649274
1.50021	1662838227.1994123
1.50022	1641534444.4605672
1.50023	1625137081.8113446
1.50024	1542552663.5577633
1.50025	1355376651.6211097
1.50026	1160994065.9851668
1.50027	1255943203.215386
1.5002799999999998	1171143197.0126483
1.50029	1177334850.9401405
1.5003	1469670578.252569
1.50031	1606941253.012875
1.50032	1599373883.2915282
1.50033	1618080037.6430643
1.50034	1482176762.0394397
1.50035	1100854697.6161435
1.5003600000000001	1008950825.5031786
1.50037	1266455691.298228
1.5003799999999998	1230155464.0891457
1.50039	1154489533.5114813
1.5004	1206674124.5748768
1.50041	1267535116.1828704
1.50042	1204536598.2562292
1.50043	1106623783.9776673
1.50044	1293183039.294792
1.50045	1357719326.4219823
1.5004600000000001	1249309377.885767
1.50047	1282419165.974061
1.50048	1440688203.0359406
1.5004899999999999	1573294411.4719832
1.5005	1378002482.6179984
1.50051	1257534764.6502755
1.50052	1488024219.6154199
1.50053	1517120231.8192396
1.50054	1320444037.961662
1.50055	1196272171.5061934
1.5005600000000001	1420823069.4747021
1.5005700000000002	1382579139.771037
1.50058	1377368035.1212249
1.5005899999999999	1130810936.3336556
1.5006	1169418607.6541426
1.50061	1440489178.353599
1.50062	1472990683.5417724
1.50063	1331404437.1982875
1.50064	1048455494.5323818
1.50065	759171681.957227
1.50066	924208588.4574791
1.5006700000000002	1335641793.248794
1.50068	1158723993.7145255
1.5006899999999999	1237827138.3120224
1.5007	1538331737.0946212
1.50071	1410554919.7082286
1.50072	1178067025.2050421
1.50073	1201046992.3271403
1.50074	1386947429.5048397
1.50075	1701257293.1496747
1.50076	1855410457.2981827
1.5007700000000002	1813969581.1223524
1.50078	1638136171.3752568
1.50079	1186560809.2855532
1.5008	916938060.689221
1.50081	1139147601.2928686
1.50082	1318529952.7132196
1.5008299999999999	1264969341.974902
1.50084	1326386216.0680208
1.50085	1340911143.6547294
1.50086	1363954867.5066388
1.5008700000000001	1399716235.2653852
1.50088	1396271906.6782193
1.50089	1465277901.930045
1.5009	1623267150.2277164
1.50091	1680660526.6490672
1.50092	1572099392.9433506
1.5009299999999999	1402329273.5363941
1.50094	1090209595.0997381
1.50095	999332473.2182323
1.50096	900990060.549913
1.5009700000000001	702473587.9448932
1.50098	604018165.5346735
1.50099	1035332864.476489
1.501	1380543196.363072
1.50101	1288635228.961603
1.50102	1244657900.059219
1.5010299999999999	1475536646.0623202
1.50104	1751943112.3127527
1.50105	1789616602.037636
1.50106	1663182857.293746
