1.5	620254608.8284575
1.500005	755353072.3252059
1.50001	905982898.6427263
1.5000149999999999	1046646438.5521961
1.5000200000000001	1170846602.320242
1.500025	1263135671.5673745
1.50003	1319015806.5915248
1.500035	1343321605.9898129
1.50004	1358188347.0565417
1.500045	1360003418.4601276
1.50005	1294434263.0929134
1.500055	1120185637.380653
1.50006	932781663.0818222
1.500065	837587138.5983516
1.50007	848535467.7227293
1.500075	914302695.2171553
1.5000799999999999	970018461.7543529
1.5000850000000001	1022939620.430955
1.50009	1037552306.0676954
1.5000950000000002	940242764.374558
1.5001	861271348.518492
1.500105	923634188.4196312
1.50011	1124579079.2785668
1.5001149999999999	1250057528.510901
1.5001200000000001	1058302933.6339322
1.500125	767061172.5720955
1.50013	606987852.8737633
1.500135	594223742.1407504
1.50014	714496326.0755119
1.500145	948374788.0222533
1.50015	1149317448.3774886
1.500155	1137443936.745937
1.50016	973486649.6436155
1.500165	783844652.7358997
1.50017	652844876.2943507
1.500175	619227164.6521107
1.5001799999999998	691894693.8406609
1.500185	871184219.3515551
1.50019	1110196873.6234798
1.5001950000000002	1266980702.0493166
1.5002	1269813675.55678
1.500205	1234838040.7279022
1.50021	1231175600.3899727
1.5002149999999999	1230863802.3541493
1.50022	1216578115.8902402
1.500225	1210291546.805186
1.50023	1210486638.476462
1.500235	1194593094.7122264
1.50024	1162331479.5292563
1.500245	1090360223.5262597
1.50025	943691405.9181796
1.500255	802268979.2890117
1.50026	753442301.9912167
1.500265	800128979.1230739
1.50027	881332935.3911675
1.500275	874842755.8707355
1.5002799999999998	778735548.0373914
1.500285	724602786.8251407
1.50029	766231496.4949684
1.5002950000000002	896664549.81781
1.5003	1072358503.5789888
1.500305	1195831529.7253063
1.50031	1208314535.804876
1.500315	1173005369.153692
1.50032	1172492301.9044375
1.500325	1215066367.6334155
1.50033	1237200252.5961702
1.500335	1209065976.0653224
1.50034	1115835052.2886655
1.500345	912620037.6726356
1.50035	709545091.451982
1.5003549999999999	620854738.3568217
1.5003600000000001	643442880.6415756
1.500365	761833384.3701729
1.50037	921488670.4299138
1.500375	955784536.8215232
1.5003799999999998	857077314.1905018
1.500385	777284486.7007906
1.50039	741020120.002232
1.5003950000000001	667728633.4642771
1.5004	586003216.7510546
1.500405	612209409.0682559
1.50041	746156626.0866117
1.500415	848769959.1316835
1.50042	836007165.8159366
1.500425	768440064.8827006
1.50043	738040169.631637
1.500435	798141696.8613396
1.50044	929800980.8801118
1.500445	1011416420.0552325
1.50045	971583207.4866393
1.5004549999999999	888546171.5823348
1.5004600000000001	824384846.1968974
1.500465	815417447.835251
1.50047	851588915.6675012
1.500475	910353361.0993688
1.50048	1015944538.5133214
1.500485	1150800388.9444356
1.5004899999999999	1216858275.6069922
1.5004950000000001	1134436000.2997468
1.5005	953937672.283303
1.500505	820124904.1343229
1.50051	815811832.4710976
1.500515	943191764.3879379
1.50052	1094737512.5932112
1.500525	1134592739.2520387
1.50053	1124993465.8505197
1.500535	1065050008.072109
1.50054	892811961.2574756
1.500545	756815468.5001855
1.50055	762623177.2641022
1.5005549999999999	904148986.8839712
1.5005600000000001	1043926686.8659512
1.500565	1017021186.0242006
1.5005700000000002	963806830.8960555
1.500575	990010954.26017
1.50058	1006444891.9214677
1.500585	877829153.3768282
1.5005899999999999	731273776.6851008
1.5005950000000001	694576363.2704996
1.5006	770158299.6927216
1.500605	925422384.1041571
1.50061	1066448775.7090186
1.500615	1077605997.9432173
1.50062	1005379440.7758961
1.500625	940372672.6864812
1.50063	896169171.5662882
1.500635	835737712.3797624
1.50064	705764809.5250348
1.500645	559706048.2889048
1.50065	483592993.5088856
1.5006549999999999	492062195.46120733
1.50066	605452392.934754
1.500665	844520118.5599939
1.5006700000000002	1034308276.7196852
1.500675	922783881.535077
1.50068	738193131.5067711
1.500685	689588483.6192687
1.5006899999999999	803914755.4653338
1.5006950000000001	1039968057.0252221
1.5007	1202458232.3667934
1.500705	1148153621.4968839
1.50071	985621117.6602432
1.500715	835179835.0742158
1.50072	738635199.4705455
1.500725	719564948.824027
1.50073	774194354.3624157
1.500735	854830481.8587152
1.50074	944060876.2859224
1.500745	1105579557.835528
1.50075	1339800081.8911662
1.5007549999999998	1508412073.8841255
1.50076	1555499944.6820846
1.500765	1538615134.3737488
1.5007700000000002	1476658263.2066536
1.500775	1388705002.6461732
1.50078	1274911386.7527225
1.500785	1057499084.3318707
1.50079	769413850.6153357
1.500795	590364181.289147
1.5008	556134708.0580994
1.500805	626787028.4039495
1.50081	758088659.6173083
1.500815	898648802.655929
1.50082	940069581.207962
1.500825	876334682.4837296
1.5008299999999999	853787908.5907105
1.5008350000000001	892174898.2437723
1.50084	922528942.1487174
1.500845	930122178.2274426
1.50085	925337153.4777777
1.5008549999999998	915946273.3320142
1.50086	939744948.7426207
1.500865	984351029.8560858
1.5008700000000001	975820640.400267
1.500875	942800925.1148211
1.50088	953103358.7290783
1.500885	981115190.7271146
1.50089	1012488268.8913001
1.500895	1092446053.2267904
1.5009	1211072102.1961558
1.500905	1292617406.8755372
1.50091	1302116973.191444
1.500915	1247900618.5997777
1.50092	1175898943.0389488
1.500925	1124397833.1539998
1.5009299999999999	1031406822.9029101
1.5009350000000001	856741885.9586835
1.50094	718488795.6625448
1.500945	678875287.9344367
1.50095	675196216.4520457
1.5009549999999998	640619272.6268975
1.50096	612914647.0875521
1.5009649999999999	572967515.1585422
1.5009700000000001	475138256.7990858
1.500975	402800499.0950678
1.50098	403329511.1583465
1.500985	501464276.47069705
1.50099	752402101.6937791
1.500995	1047007999.8610839
1.501	1090109187.7092674
1.501005	970107807.8708296
1.50101	880744622.0531402
1.501015	827732485.4663221
1.50102	803840715.5897691
1.501025	865366342.9563493
1.5010299999999999	1034951504.006794
1.5010350000000001	1248216732.341231
1.50104	1410067815.4233563
1.501045	1468216160.5163236
1.50105	1429519223.7615237
1.501055	1352010299.3853893
1.50106	1243540688.7833736
1.5010649999999999	1076737899.9649107
1.5010700000000001	925699437.8604027
1.501075	900492292.5931845
1.50108	1020445935.0356983
1.501085	1168826366.7843957
1.50109	1143088880.150465
1.501095	975977936.7807205
1.5011	821012936.0363382
1.501105	748169500.5111552
1.50111	766690355.2718633
1.501115	883181574.6020173
1.50112	1082953975.6977708
1.501125	1218933463.6718562
1.5011299999999999	1194483073.6888757
1.501135	1141011443.2578473
1.50114	1086325564.727193
1.5011450000000002	995955650.7347392
1.50115	940329367.9216598
1.501155	977102219.970127
1.50116	1082430447.6091297
1.5011649999999999	1176305154.2916741
1.5011700000000001	1180782750.1698613
1.501175	1076143036.9937582
